,Text,labels
13361,Annie Khan thank you! You too,Non_hope_speech
13362,Why this made me cry ? I think we all,Non_hope_speech
13363,And Aushwitz then...?Go figure.,Non_hope_speech
13364,Life matters even the aborted babies,Non_hope_speech
13365,Screw our past,Non_hope_speech
13366,No. It is only in your country.,Non_hope_speech
13367,@@SugarTomAppleRoger No they do not. That is the expression of naive political idealism. Rich people's lives apparently matter. No one else's. Run around all you want spouting banalities. They are not real.,Non_hope_speech
13368,@Gloom Never heard of it,Non_hope_speech
13369,Saying anything else except all lives matter is a lie,Non_hope_speech
13370,@Steven Barker. The statue should not have been removed at all! It is part of our history. Do we remove the Roman wall and all other Roman artefacts? Do we remove all our history? Everybody's ancestors were slaves at one stage! For God's sake,Non_hope_speech
13371,I LOVE this discussion very informative. Thanks,Non_hope_speech
13372,Instead of empty spaces statues of Vuk Karadzic should be put on......Why not maybe that will satisfy this peaceful protesters or statue of Micky Mouse,Non_hope_speech
13373,Shades of the Chinese Cultural Revolution,Non_hope_speech
13374,@Golden Hawkeye44 I dont wanna talk about blm -me nnMy friend,Non_hope_speech
13375,Too bad they didn’t include the 463 white people who have died unarmed to police officers in the past decade.,Non_hope_speech
13376,What is confusing to you? We can discuss it calmly and lovingly if you'd like. Any question is acceptable. Hope to hear back from you.,Non_hope_speech
13377,It starts with welfare and section 8 single mothers 5 kids no daddys shes awarded for the father not to b in the house also its culture too cool for a job,Non_hope_speech
13378,If you are going through something similar - know that you’re not alone!! 🧡nThere are churches that are ONA “Open and Affirming of all lgbtq+ people. You are loved,Hope_speech
13379,Nick Gregorino did you reply to me,Non_hope_speech
13380,the lil boy with the grey shirt should have a conversation with the girl in the dark red shirt,Non_hope_speech
13381,I don't like the fact that they used 'survivour' in the title. It seems wrong,Non_hope_speech
13382,A statue does not condemn the actions of this man though,Non_hope_speech
13383,People who say that the statement AllLivesMatter is offensive and ignorant don't realize that they themselves are ignorant. Cops have abused their power on hispanics,Non_hope_speech
13384,Saying alm gaslights and undermines blm. No one is saying other lives do not matter they are simply saying black lives matter too.,Non_hope_speech
13385,These comments are funny but please keep in mind she's a human being,Hope_speech
13386,American Patriot! SOMEBODY LIED TO YOU ...YOU ARE SERIOUSLY INDOCTRINATED,Non_hope_speech
13387,MADONNA THE CHANGE AGENT.,Non_hope_speech
13388,@like the first bird The problem is that the rioters have made this very statement by taken down the statue through forces and not peaceful means.,Non_hope_speech
13389,Zip Doodles which one?,Non_hope_speech
13390,Where's the free speech?,Non_hope_speech
13391,I am a christian but cannot understand how anybody who use such a techniques can call himself also christian. I'm actually blown away by the information I found out in this video. How it could be possibly legal? Beating anybody with bible? Come on...,Non_hope_speech
13392,Agartha lartey my name is Julie and everyone calls me Jules,Non_hope_speech
13393,Doesn't matter what race,Non_hope_speech
13394,Jesse Pollack I’m not against lgbt,Hope_speech
13395,@John Thorpe YES!,Non_hope_speech
13396,you're completely missing out on the point as to why black lives matter became a thing.,Non_hope_speech
13397,Came here for trolls denying that women could even experience sexism. I was not disappointed.,Non_hope_speech
13398,Colston was a handsome bugger.,Non_hope_speech
13399,Sunshine littlephilly Hello,Non_hope_speech
13400,I always liked black people.,Non_hope_speech
13401,#NAME?,Non_hope_speech
13402,I mean in the history books. White people not only enslaved black people. Black people also enslaved black people. It is the reason why schools don't show truth,Non_hope_speech
13403,Agreed. We're born the as the sexualities we are so it'd be like saying I don't agree with black people,Non_hope_speech
13404,“have you ever known any LGBTQ+ kids?”                    if he asked me that,Non_hope_speech
13405,For centuries black people were made slaves,Non_hope_speech
13406,Priti patel seems to have forgotten the blatant racism and anguish her parents would have suffered all those years ago,Non_hope_speech
13407,Black lives matter has the opposite effect of what it's preaching. Because of the false information spread,Non_hope_speech
13408,@Daniel Whyatt the majority of the people in Bristol and surrounding area like having statues of slave traders?,Non_hope_speech
13409,She fight  and defend,Hope_speech
13410,No...lol It could be just someone who disagreed with lgbt+ that’s what I told my mom,Non_hope_speech
13411,I agree with both of you. I don't know what the foster care system is like,Non_hope_speech
13412,#NAME?,Non_hope_speech
13413,One of the last of the 20th century greats from Chaplin to Madonna up at that level of greatness when she's gone it will be the end a long line of artists,Non_hope_speech
13414,@Eli Dutton i have a question about that,Non_hope_speech
13415,The country i live in is mostly white so no protest for me thankfully,Non_hope_speech
13416,I agree with the sheriff,Non_hope_speech
13417,STOP BY AND PICK ME UP...,Non_hope_speech
13418,that would just be uh... pure mean she's so cute omg,Non_hope_speech
13419,The world is playing with the cards on the view,Non_hope_speech
13420,If so many people hate racism,Hope_speech
13421,@YouDady Sonim sorry for interfare(im not from america). but you know only black and white people? no chinese or arabian. or you think white people from russia or ukraine not rnthreatened some way? all lives its not only black and white(american). the more you  look only on black people the more you forgot about others.,Non_hope_speech
13422,Does anyone have Annie's ig cuz oof,Non_hope_speech
13423,Listen to Yuri Bezmenov on Youtube. Back in 1984 he explains what is happening now in 2020. I am scared of communism and Antifa even here in Scandinavia.,Non_hope_speech
13424,The Three-Fifths CompromisennThe House of Representatives shall be composed of Members chosen every second Year by the People of the several States,Non_hope_speech
13425,I recently saw leafy's thing on that guy what a piece of shit first time I hear about him is that he's just biggest asshole on the net next to Bret keen,Non_hope_speech
13426,@Jun3 Shiroyuki Yeah the hypocrisy is just the fucking worst. But honestly the government there really needs to work on how they help their citizens in crises like these. In other countries where the safety nets have been better,Non_hope_speech
13427,The girl that doesn’t agree with homosexuality looks like she hasn’t came out yet🤣,Non_hope_speech
13428,i'm not saying racism does't exist but....when you generalize all of one race that is racism....it's black and white!nwhen we stop racism then all lives matter.,Hope_speech
13429,Commies want everyone to be equal,Non_hope_speech
13430,Please tell me that I'm not the only female adult who plans on buying this toy and playing with it myself?..,Non_hope_speech
